id,key,value,type
48646548,name_type,St,tiger
48646548,reviewed,no,tiger
48646548,zip_left,28204,tiger
48646548,zip_right,28204,tiger
48683643,highway,secondary,regular
48683643,name,North Church Street,regular
48683643,oneway,yes,regular
48683643,cfcc,A41,tiger
48683643,county,"Mecklenburg, NC",tiger
48683643,name_base,Church,tiger
48683643,name_direction_prefix,N,tiger
48683643,name_type,St,tiger
48683643,reviewed,no,tiger
48684070,highway,secondary,regular
48684070,name,North College Street,regular
48684070,oneway,yes,regular
48684070,cfcc,A41,tiger
48684070,county,"Mecklenburg, NC",tiger
48684070,name_base,College,tiger
48684070,name_direction_prefix,N,tiger
48684070,name_type,St,tiger
48684070,reviewed,no,tiger
48684071,highway,secondary,regular
48684071,name,North Brevard Street,regular
48684071,oneway,yes,regular
48684071,cfcc,A41,tiger
48684071,county,"Mecklenburg, NC",tiger
48684071,name_base,Brevard,tiger
48684071,name_direction_prefix,N,tiger
48684071,name_type,St,tiger
48684071,reviewed,no,tiger
48684071,zip_left,28206,tiger
48684071,zip_right,28206,tiger
48684074,highway,primary,regular
48684074,lanes,4,regular
48684074,name,West Carson Boulevard,regular
48684075,highway,secondary,regular
48684075,name,East 12th Street,regular
48684075,oneway,yes,regular
48684075,cfcc,A41,tiger
48684075,county,"Mecklenburg, NC",tiger
48684075,name_base,12th,tiger
48684075,name_direction_prefix,E,tiger
48684075,name_type,St,tiger
48684075,reviewed,no,tiger
48684075,zip_left,28206,tiger
48684075,zip_right,28206,tiger
48684076,highway,residential,regular
48684076,lanes,2,regular
48684076,name,South Church Street,regular
48684076,surface,asphalt,regular
48684077,highway,residential,regular
48684077,name,North Brevard Street,regular
48684077,cfcc,A41,tiger
48684077,county,"Mecklenburg, NC",tiger
48684077,name_base,Brevard,tiger
48684077,name_direction_prefix,N,tiger
48684077,name_type,St,tiger
48684077,reviewed,no,tiger
48684077,zip_left,28206,tiger
48684077,zip_right,28206,tiger
48684078,highway,secondary,regular
48684078,name,South Church Street,regular
48684078,oneway,yes,regular
48684078,cfcc,A41,tiger
48684078,county,"Mecklenburg, NC",tiger
48684078,name_base,Church,tiger
48684078,name_direction_prefix,S,tiger
48684078,name_type,St,tiger
48684078,reviewed,no,tiger
48684078,zip_left,28203,tiger
48684078,zip_right,28203,tiger
48684080,highway,primary,regular
48684080,lanes,4,regular
48684080,name,West Carson Boulevard,regular
48684080,cfcc,A41,tiger
48684080,county,"Mecklenburg, NC",tiger
48684080,name_base,Carson,tiger
48684080,name_direction_prefix,W,tiger
48684080,name_type,Blvd,tiger
48684080,reviewed,no,tiger
48684080,separated,no,tiger
48684080,source,tiger_import_dch_v0.6_20070829,tiger
48684080,tlid,70485458:70485478:70485483,tiger
48684080,upload_uuid,bulk_upload.pl-59114b71-e8f9-4c0f-93ff-eb3f79e1d56f,tiger
48684080,zip_left,28203,tiger
48684080,zip_right,28203,tiger
48684081,highway,primary,regular
48684081,name,East 12th Street,regular
48684081,oneway,yes,regular
48684081,cfcc,A41,tiger
48684081,county,"Mecklenburg, NC",tiger
48684081,name_base,12th,tiger
48684081,name_direction_prefix,E,tiger
48684081,name_type,St,tiger
48684081,reviewed,no,tiger
48684081,zip_left,28206,tiger
48684081,zip_right,28206,tiger
48908467,amenity,bus_station,regular
48908467,building,yes,regular
48908467,height,30,regular
48908467,name,Charlotte Transportation Center,regular
48910226,city,Charlotte,addr
48910226,postcode,28023,addr
48910226,street,Blythe Boulevard,addr
48910226,amenity,parking,regular
48910226,name,Visitor Parking Deck,regular
48910226,parking,multi-storey,regular
48910227,access,private,regular
48910227,city,Charlotte,addr
48910227,postcode,28203,addr
48910227,state,NC,addr
48910227,street,Scott Avenue,addr
48910227,amenity,parking,regular
48910227,name,Scott Employee Parking Deck,regular
48910227,parking,multi-storey,regular
48910228,aeroway,helipad,regular
48910228,faa,34NC,regular
48910228,rooftop,yes,regular
50329432,cycleway,lane,regular
50329432,highway,primary,regular
50329432,lanes,3,regular
50329432,name,South Mint Street,regular
50329432,lanes,"1 southbound, 2 northbound",note
50329432,cfcc,A41,tiger
50329432,county,"Mecklenburg, NC",tiger
50329432,name_base,Mint,tiger
50329432,name_direction_prefix,S,tiger
50329432,name_type,St,tiger
50329432,reviewed,no,tiger
50329432,zip_left,28203,tiger
50329432,zip_right,28203,tiger
50329433,highway,primary,regular
50329433,lanes,4,regular
50329433,name,West Morehead Street,regular
50329433,ref,US 29;NC 27,regular
50329433,cfcc,A21,tiger
50329433,county,"Mecklenburg, NC",tiger
50329433,name_base,Morehead,tiger
50329433,name_base_1,United States Highway 29,tiger
50329433,name_direction_prefix,W,tiger
50329433,name_type,St,tiger
50329433,reviewed,no,tiger
50329433,zip_left,28208,tiger
50329433,zip_right,28208,tiger
50329434,highway,primary,regular
50329434,lanes,3,regular
50329434,name,Wilkinson Boulevard,regular
50329434,oneway,yes,regular
50329434,ref,US 74,regular
50329434,cfcc,A21,tiger
50329434,county,"Mecklenburg, NC",tiger
50329434,name_base,Wilkinson,tiger
50329434,name_base_1,United States Highway 74,tiger
50329434,name_base_2,United States Highway 29,tiger
50329434,name_type,Blvd,tiger
50329438,highway,primary,regular
50329438,lanes,4,regular
50329438,name,South Mint Street,regular
50329438,ref,US 29;NC 49,regular
50329438,cfcc,A41,tiger
50329438,county,"Mecklenburg, NC",tiger
50329438,name_base,Mint,tiger
50329438,name_direction_prefix,S,tiger
50329438,name_type,St,tiger
50329438,reviewed,no,tiger
50329438,separated,no,tiger
50329438,source,tiger_import_dch_v0.6_20070829,tiger
50329438,tlid,70511732:70485210:70485272:70485273:70485275:70578739:70485264:70485269:70485267:70485271:70485447:70485448:70485453:70485461:70485292:70578740:70578741:70578743:70578744,tiger
50329438,upload_uuid,bulk_upload.pl-59114b71-e8f9-4c0f-93ff-eb3f79e1d56f,tiger
50329438,zip_left,28203,tiger
50329438,zip_right,28203,tiger
51062770,highway,primary,regular
51062770,lanes,4,regular
51062770,name,East 4th Street,regular
51062770,oneway,yes,regular
51062770,ref,NC 16,regular
51062770,cfcc,A41,tiger
51062770,county,"Mecklenburg, NC",tiger
51062770,name_base,4th,tiger
51062770,name_direction_prefix,E,tiger
51062770,name_type,St,tiger
51062770,reviewed,no,tiger
51062770,zip_left,28204,tiger
51062770,zip_right,28204,tiger
51062771,highway,primary,regular
51062771,lanes,4,regular
51062771,name,East 4th Street,regular
51062771,oneway,yes,regular
51062771,ref,NC 16,regular
51062771,cfcc,A41,tiger
51062771,county,"Mecklenburg, NC",tiger
51062771,name_base,4th,tiger
51062771,name_direction_prefix,E,tiger
51062771,name_type,St,tiger
51062771,reviewed,no,tiger
51062771,zip_left,28204,tiger
51062771,zip_right,28204,tiger
51062772,bicycle,no,regular
51062772,foot,no,regular
51062772,hgv,designated,regular
51062772,highway,motorway,regular
51062772,horse,no,regular
51062772,lanes,3,regular
51062772,maxspeed,50 mph,regular
51062772,name,John Belk Freeway West,regular
51062772,nat_ref,I-277,regular
51062772,oneway,yes,regular
51062772,ref,I 277;US 74,regular
51062772,sidewalk,none,regular
51062772,surface,concrete,regular
51062772,cfcc,A15,tiger
51062772,county,"Mecklenburg, NC",tiger
51062772,name_base,I-277,tiger
51062772,name_base_1,John Belk,tiger
51062772,name_base_2,United States Highway 74,tiger
51062772,name_direction_suffix_1,W,tiger
51062772,name_type_1,Fwy,tiger
51062772,reviewed,yes,tiger
51062773,bicycle,no,regular
51062773,foot,no,regular
51062773,hgv,designated,regular
51062773,highway,motorway,regular
51062773,horse,no,regular
51062773,lanes,3,regular
51062773,maxspeed,50 mph,regular
51062773,name,John Belk Freeway West,regular
51062773,nat_ref,I-277,regular
51062773,oneway,yes,regular
51062773,ref,I 277;US 74;NC 16,regular
51062773,sidewalk,none,regular
51062773,cfcc,A15,tiger
51062773,county,"Mecklenburg, NC",tiger
51062773,name_base,I-277,tiger
51062773,name_base_1,John Belk,tiger
51062773,name_base_2,United States Highway 74,tiger
51062773,name_direction_suffix_1,W,tiger
51062773,name_type_1,Fwy,tiger
51062773,reviewed,no,tiger
51062774,NHS,STRAHNET,regular
51062774,hgv,designated,regular
51062774,national_network,yes,hgv
51062774,highway,motorway,regular
51062774,lanes,3,regular
51062774,name,East Independence Boulevard,regular
51062774,oneway,yes,regular
51062774,ref,US 74,regular
51062774,hgv:national_network,Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23,source
51062774,cfcc,A25; A21,tiger
51062774,county,"Mecklenburg, NC",tiger
51062774,name_base,United States Highway 74; United States Highway 74; Independence,tiger
51062774,name_base_1,United States Highway 74,tiger
51062774,name_base_2,State Highway 27,tiger
51062774,name_direction_prefix,E,tiger
51062774,name_type,Blvd,tiger
51062774,reviewed,no,tiger
51062774,source,tiger_import_dch_v0.6_20070829,tiger
51062774,tlid,70616360:70579003:70579004:70487725:70515947:70567278:70566219:70578887:70578888:70523561; 70487831:70517657; 70558668,tiger
51062775,NHS,STRAHNET,regular
51062775,hgv,designated,regular
51062775,national_network,yes,hgv
51062775,highway,motorway,regular
51062775,lanes,3,regular
51062775,name,East Independence Boulevard,regular
51062775,oneway,yes,regular
51062775,ref,US 74;NC 27,regular
51062775,hgv:national_network,Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23,source
51062775,surface,concrete,regular
51062788,NHS,STRAHNET,regular
51062788,hgv,designated,regular
51062788,national_network,yes,hgv
51062788,highway,trunk,regular
51062788,lanes,4,regular
51062788,name,East Independence Boulevard,regular
51062788,oneway,yes,regular
51062788,ref,US 74;NC 27,regular
51062788,hgv:national_network,Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23,source
51062789,NHS,STRAHNET,regular
51062789,hgv,designated,regular
51062789,national_network,yes,hgv
51062789,highway,trunk,regular
51062789,lanes,3,regular
51062789,name,East Independence Boulevard,regular
51062789,oneway,yes,regular
51062789,ref,US 74;NC 27,regular
51062789,hgv:national_network,Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23,source
51062790,highway,motorway_link,regular
51062790,oneway,yes,regular
51062790,cfcc,A63,tiger
51062790,county,"Mecklenburg, NC",tiger
51062790,reviewed,no,tiger
51062791,highway,motorway_link,regular
51062791,oneway,yes,regular
51062791,ref,NC 27,regular
51062791,cfcc,A41,tiger
51062791,county,"Mecklenburg, NC",tiger
51062791,name_base,Independence,tiger
51062791,name_direction_prefix,E,tiger
51062791,name_type,Blvd,tiger
51062791,reviewed,no,tiger
51062792,highway,primary,regular
51062792,lanes,2,regular
51062792,name,Charlottetowne Avenue,regular
51062792,oneway,yes,regular
51062792,cfcc,A21,tiger
51062792,county,"Mecklenburg, NC",tiger
51062792,name_base,Independence,tiger
51062792,name_base_1,United States Highway 74,tiger
51062792,name_base_2,State Highway 27,tiger
51062792,name_direction_prefix,E,tiger
51062792,name_type,Blvd,tiger
51062792,reviewed,no,tiger
51062794,highway,primary,regular
51062794,oneway,yes,regular
51062794,cfcc,A63,tiger
51062794,county,"Mecklenburg, NC",tiger
51062794,reviewed,no,tiger
51062795,bicycle,no,regular
51062795,bridge,yes,regular
51062795,foot,no,regular
51062795,hgv,designated,regular
51062795,highway,motorway,regular
51062795,horse,no,regular
51062795,lanes,4,regular
51062795,layer,1,regular
51062795,maxspeed,50 mph,regular
51062795,name,John Belk Freeway West,regular
51062795,nat_ref,I-277,regular
51062795,oneway,yes,regular
51062795,ref,I 277;US 74;NC 16,regular
51062795,sidewalk,none,regular
51062795,surface,concrete,regular
51062795,cfcc,A15,tiger
51062795,county,"Mecklenburg, NC",tiger
51062795,name_base,I-277,tiger
51062795,name_base_1,John Belk,tiger
51062795,name_base_2,United States Highway 74,tiger
51062795,name_direction_suffix_1,W,tiger
51062795,name_type_1,Fwy,tiger
51062795,reviewed,yes,tiger
51062796,highway,motorway_link,regular
51062796,lanes,2,regular
51062796,oneway,yes,regular
51062796,ref,US 74,regular
51062796,cfcc,A25,tiger
51062796,county,"Mecklenburg, NC",tiger
51062796,name_base,United States Highway 74,tiger
51062796,reviewed,no,tiger
51062796,separated,yes,tiger
51062796,source,tiger_import_dch_v0.6_20070829,tiger
51062796,tlid,70616360:70579003:70579004:70487725:70515947:70567278:70566219:70578887:70578888:70523561,tiger
51062796,upload_uuid,bulk_upload.pl-59114b71-e8f9-4c0f-93ff-eb3f79e1d56f,tiger
51062797,highway,secondary,regular
51062797,lanes,3,regular
51062797,name,East 6th Street,regular
51062797,oneway,yes,regular
51062797,surface,asphalt,regular
51062797,cfcc,A41,tiger
51062797,county,"Mecklenburg, NC",tiger
51062797,name_base,6th,tiger
51062797,name_direction_prefix,E,tiger
51062797,name_type,St,tiger
51062797,reviewed,no,tiger
51062797,zip_left,28202,tiger
51062797,zip_right,28202,tiger
51062811,highway,motorway_link,regular
51062811,oneway,yes,regular
51062811,cfcc,A63,tiger
51062811,county,"Mecklenburg, NC",tiger
51062811,reviewed,no,tiger
51062811,source,tiger_import_dch_v0.6_20070829,tiger
51062811,tlid,70511741:70511746:70512191:70512192; 70508246:70511740:70511736:70512190,tiger
51062811,upload_uuid,bulk_upload.pl-59114b71-e8f9-4c0f-93ff-eb3f79e1d56f,tiger
51062812,highway,motorway_link,regular
51062812,oneway,yes,regular
51062813,bicycle,no,regular
51062813,foot,no,regular
51062813,hgv,designated,regular
51062813,highway,motorway,regular
51062813,horse,no,regular
51062813,lanes,2,regular
51062813,maxspeed,50 mph,regular
51062813,name,John Belk Freeway West,regular
51062813,nat_ref,I-277,regular
51062813,oneway,yes,regular
51062813,ref,I 277;US 74,regular
51062813,sidewalk,none,regular
51062813,surface,concrete,regular
51062813,cfcc,A21,tiger
51062813,county,"Mecklenburg, NC",tiger
51062813,name_base,Wilkinson,tiger
51062813,name_base_1,United States Highway 74,tiger
51062813,name_base_2,United States Highway 29,tiger
51062813,name_type,Blvd,tiger
51062813,reviewed,yes,tiger
51062814,bicycle,no,regular
51062814,foot,no,regular
51062814,hgv,designated,regular
51062814,highway,motorway,regular
51062814,horse,no,regular
51062814,lanes,2,regular
51062814,name,John Belk Fwy W,regular
51062814,oneway,yes,regular
51062814,ref,I 277;US 74,regular
51062814,sidewalk,none,regular
51062814,cfcc,A15,tiger
51062814,county,"Mecklenburg, NC",tiger
51062814,name_base,I-277,tiger
51062814,name_base_1,John Belk,tiger
51062814,name_base_2,United States Highway 74,tiger
51062814,name_direction_suffix_1,W,tiger
51062814,name_type_1,Fwy,tiger
51062814,separated,yes,tiger
51062814,source,tiger_import_dch_v0.6_20070829,tiger
51062814,tlid,70513980:70485168:70485231:70498795:70516175:70626484:70497687:70578819:70516186:70613780:70578820:70515869,tiger
51062814,upload_uuid,bulk_upload.pl-59114b71-e8f9-4c0f-93ff-eb3f79e1d56f,tiger
51062945,bicycle,yes,regular
51062945,cycleway,lane,regular
51062945,both,lane,cycleway
51062945,highway,residential,regular
51062945,maxspeed,35 mph,regular
51062945,name,South Mint Street,regular
51062946,right,lane,cycleway
51062946,highway,secondary,regular
51062946,lanes,2,regular
51062946,oneway,yes,regular
51062946,cfcc,A41,tiger
51062946,county,"Mecklenburg, NC",tiger
51062946,reviewed,no,tiger
51062947,highway,primary,regular
51062947,lanes,4,regular
51062947,name,East Stonewall Street,regular
51062947,cfcc,A41,tiger
51062947,county,"Mecklenburg, NC",tiger
51062947,name_base,Stonewall,tiger
51062947,name_direction_prefix,E,tiger
51062947,name_type,St,tiger
51062947,reviewed,no,tiger
51062947,zip_left,28202,tiger
51062947,zip_right,28202,tiger
51062950,HFCS,Urban Minor Arterial,regular
51062950,highway,primary,regular
51062950,lanes,3,regular
51062950,name,South Boulevard,regular
51062950,oneway,yes,regular
51062950,cfcc,A21,tiger
51062950,county,"Mecklenburg, NC",tiger
51062950,name_base,South,tiger
51062950,name_base_1,United States Highway 521,tiger
51062950,name_type,Blvd,tiger
51062950,reviewed,no,tiger
51062950,zip_left,28273,tiger
51062950,zip_right,28273,tiger
51062951,highway,secondary,regular
51062951,name,South Clarkson Street,regular
51062951,cfcc,A41,tiger
51062951,county,"Mecklenburg, NC",tiger
51062951,name_base,Clarkson,tiger
51062951,name_direction_prefix,S,tiger
51062951,name_type,St,tiger
51062951,reviewed,no,tiger
51062951,zip_left,28208,tiger
51062951,zip_right,28208,tiger
51062953,highway,primary,regular
51062953,lanes,4,regular
51062953,name,West Morehead Street,regular
51062953,ref,US 29,regular
51062953,cfcc,A21,tiger
51062953,county,"Mecklenburg, NC",tiger
51062953,name_base,Morehead,tiger
51062953,name_base_1,United States Highway 29,tiger
51062953,name_direction_prefix,W,tiger
51062953,name_type,St,tiger
51062953,reviewed,no,tiger
51062953,zip_left,28208,tiger
51062953,zip_right,28208,tiger
51062954,highway,secondary,regular
51062954,lanes,1,regular
51062954,name,Freedom Drive,regular
51062954,oneway,yes,regular
51062954,cfcc,A31,tiger
51062954,county,"Mecklenburg, NC",tiger
51062954,name_base,Freedom,tiger
51062954,name_base_1,State Highway 27,tiger
51062954,name_type,Dr,tiger
51062954,reviewed,no,tiger
51062955,HFCS,Urban Minor Arterial,regular
51062955,highway,secondary,regular
51062955,name,East Morehead Street,regular
51062957,highway,secondary,regular
51062957,name,East 7th Street,regular
51062957,ref,NC 27,regular
51062957,cfcc,A41,tiger
51062957,county,"Mecklenburg, NC",tiger
51062957,name_base,7th,tiger
51062957,name_direction_prefix,E,tiger
51062957,name_type,St,tiger
51062957,reviewed,no,tiger
51062957,zip_left,28204,tiger
51062957,zip_right,28204,tiger
51062958,highway,secondary,regular
51062958,name,North McDowell Street,regular
51062958,cfcc,A41,tiger
51062958,county,"Mecklenburg, NC",tiger
51062958,name_base,McDowell,tiger
51062958,name_direction_prefix,N,tiger
51062958,name_type,St,tiger
51062958,reviewed,no,tiger
51062958,zip_left,28204,tiger
51062958,zip_right,28204,tiger
51062961,highway,primary,regular
51062961,lanes,2,regular
51062961,name,South McDowell Street,regular
51062961,note,not quite sure about 16 going here,regular
51062961,oneway,yes,regular
51062961,ref,NC 16;NC 27,regular
51062961,cfcc,A31,tiger
51062961,county,"Mecklenburg, NC",tiger
51062961,name_base,McDowell,tiger
51062961,name_base_1,State Highway 27,tiger
51062961,name_direction_prefix,S,tiger
51062961,name_type,St,tiger
51062961,reviewed,no,tiger
51062961,zip_left,28204,tiger
51062961,zip_right,28204,tiger
51062963,highway,primary,regular
51062963,lanes,4,regular
51062963,name,East 3rd Street,regular
51062963,oneway,yes,regular
51062963,ref,NC 16,regular
51062963,cfcc,A31,tiger
51062963,county,"Mecklenburg, NC",tiger
51062963,name_base,3rd,tiger
51062963,name_base_1,State Highway 16,tiger
51062963,name_direction_prefix,E,tiger
51062963,name_type,St,tiger
51062963,reviewed,no,tiger
51062963,zip_left,28204,tiger
51062963,zip_right,28204,tiger
51062965,HFCS,Urban Minor Arterial,regular
51062965,highway,secondary,regular
51062965,name,East 7th Street,regular
51062965,cfcc,A41,tiger
51062965,county,"Mecklenburg, NC",tiger
51062965,name_base,7th,tiger
51062965,name_direction_prefix,E,tiger
51062965,name_type,St,tiger
51062965,reviewed,no,tiger
51062965,zip_left,28204,tiger
51062965,zip_right,28204,tiger
51062967,cycleway,lane,regular
51062967,highway,primary,regular
51062967,oneway,yes,regular
51062967,county,"Mecklenburg, NC",tiger
51062967,name_type,St,tiger
51062967,reviewed,no,tiger
51063152,both,lane,cycleway
51063152,highway,secondary,regular
51063152,name,Park Road,regular
51063153,highway,residential,regular
51063153,name,West Tremont Avenue,regular
51063154,highway,secondary,regular
51063154,name,East 11th Street,regular
51063154,oneway,yes,regular
51063154,cfcc,A41,tiger
51063154,county,"Mecklenburg, NC",tiger
51063154,name_base,11th,tiger
51063154,name_direction_prefix,E,tiger
51063154,name_type,St,tiger
51063154,reviewed,no,tiger
51063158,highway,secondary,regular
51063158,maxspeed,35 mph,regular
51063158,name,West Boulevard,regular
51063159,highway,primary,regular
51063159,lanes,2,regular
51063159,lit,yes,regular
51063159,name,South Tryon Street,regular
51063159,ref,NC 49,regular
51063231,highway,secondary,regular
51063231,name,North McDowell Street,regular
51063231,oneway,yes,regular
51063231,cfcc,A41,tiger
51063231,county,"Mecklenburg, NC",tiger
51063231,name_base,McDowell,tiger
51063231,name_direction_prefix,N,tiger
51063231,name_type,St,tiger
51063231,reviewed,no,tiger
51063231,zip_left,28204,tiger
51063231,zip_right,28204,tiger
51063233,access,yes,regular
51063233,both,lane,cycleway
51063233,highway,tertiary,regular
51063233,name,East Boulevard,regular
51063781,highway,primary,regular
51063781,lanes,4,regular
51063781,name,Eastway Drive,regular
51063781,oneway,no,regular
51063781,ref,4,regular
51063781,surface,asphalt,regular
51063781,cfcc,A41,tiger
51063781,county,"Mecklenburg, NC",tiger
51063781,name_base,Eastway,tiger
51063781,name_type,Dr,tiger
51063781,reviewed,no,tiger
51063781,zip_left,28205,tiger
51063781,zip_right,28205,tiger
51063788,HFCS,Urban Principal Arterial,regular
51063788,highway,primary,regular
51063788,lanes,6,regular
51063788,name,Sharon Road,regular
51063788,cfcc,A41,tiger
51063788,county,"Mecklenburg, NC",tiger
51063788,name_base,Sharon,tiger
51063788,name_type,Rd,tiger
51063788,reviewed,no,tiger
51063789,HFCS,Urban Minor Arterial,regular
51063789,highway,primary,regular
51063789,lanes,4,regular
51063789,name,Sharon Road,regular
51063789,ref,4,regular
55186882,bicycle,yes,regular
55186882,highway,footway,regular
55186884,bicycle,yes,regular
55186884,highway,footway,regular
55186884,name,Charlotte Rail Trail,regular
55186886,bicycle,yes,regular
55186886,highway,footway,regular
55186886,lit,yes,regular
55186886,name,Rail Trail,regular
55186887,bicycle,yes,regular
55186887,highway,footway,regular
55186890,bicycle,yes,regular
55186890,highway,footway,regular
55186891,bicycle,yes,regular
55186891,highway,footway,regular
55204685,HFCS,Urban Minor Arterial,regular
55204685,highway,primary,regular
55204685,lanes,4,regular
55204685,name,South Boulevard,regular
55204685,cfcc,A21,tiger
55204685,county,"Mecklenburg, NC",tiger
55204685,name_base,South,tiger
55204685,name_base_1,United States Highway 521,tiger
55204685,name_type,Blvd,tiger
55204685,zip_left,28273,tiger
55204685,zip_right,28273,tiger
55204686,bicycle,no,regular
55204686,foot,no,regular
55204686,hgv,designated,regular
55204686,highway,motorway,regular
55204686,horse,no,regular
55204686,lanes,3,regular
55204686,maxspeed,50 mph,regular
55204686,name,John Belk Freeway West,regular
55204686,nat_ref,I-277,regular
55204686,oneway,yes,regular
55204686,ref,I 277;US 74,regular
55204686,sidewalk,none,regular
55204686,surface,concrete,regular
55204686,cfcc,A15,tiger
55204686,county,"Mecklenburg, NC",tiger
55204686,name_base,I-277,tiger
55204686,name_base_1,John Belk,tiger
55204686,name_base_2,United States Highway 74,tiger
55204686,name_direction_suffix_1,W,tiger
55204686,name_type_1,Fwy,tiger
55204686,reviewed,yes,tiger
55204688,HFCS,Urban Minor Arterial,regular
55204688,highway,primary,regular
55204688,lanes,2,regular
55204688,name,South Boulevard,regular
55204688,oneway,yes,regular
55204688,cfcc,A21,tiger
55204688,county,"Mecklenburg, NC",tiger
55204688,name_base,South,tiger
55204688,name_base_1,United States Highway 521,tiger
55204688,name_type,Blvd,tiger
55204688,reviewed,no,tiger
55204688,zip_left,28273,tiger
55204688,zip_right,28273,tiger
55204689,HFCS,Urban Minor Arterial,regular
55204689,highway,primary,regular
55204689,lanes,2,regular
55204689,name,South Boulevard,regular
55204689,oneway,yes,regular
55204689,cfcc,A21,tiger
55204689,county,"Mecklenburg, NC",tiger
55204689,name_base,South,tiger
55204689,name_base_1,United States Highway 521,tiger
55204689,name_type,Blvd,tiger
55204689,reviewed,no,tiger
55204689,zip_left,28273,tiger
55204689,zip_right,28273,tiger
55204690,highway,footway,regular
55204691,bicycle,no,regular
55204691,foot,no,regular
55204691,hgv,designated,regular
55204691,highway,motorway,regular
55204691,horse,no,regular
55204691,lanes,3,regular
55204691,maxspeed,50 mph,regular
55204691,name,John Belk Freeway West,regular
55204691,nat_ref,I-277,regular
55204691,oneway,yes,regular
55204691,ref,I 277;US 74,regular
55204691,sidewalk,none,regular
55204691,cfcc,A15,tiger
55204691,county,"Mecklenburg, NC",tiger
55204691,name_base,I-277,tiger
55204691,name_base_1,John Belk,tiger
55204691,name_base_2,United States Highway 74,tiger
55204691,name_direction_suffix_1,W,tiger
55204691,name_type_1,Fwy,tiger
55204691,reviewed,no,tiger
55204692,highway,motorway_link,regular
55204692,oneway,yes,regular
55204692,cfcc,A63,tiger
55204692,county,"Mecklenburg, NC",tiger
55204692,reviewed,no,tiger
55204692,source,tiger_import_dch_v0.6_20070829,tiger
55204692,tlid,70511745; 70511741:70511746:70512191:70512192; 70508246:70511740:70511736:70512190,tiger
55204692,upload_uuid,bulk_upload.pl-59114b71-e8f9-4c0f-93ff-eb3f79e1d56f,tiger
55204694,bicycle,no,regular
55204694,bridge,yes,regular
55204694,foot,no,regular
55204694,hgv,designated,regular
55204694,highway,motorway,regular
55204694,horse,no,regular
55204694,lanes,3,regular
55204694,layer,1,regular
55204694,maxspeed,50 mph,regular
55204694,name,John Belk Freeway West,regular
55204694,nat_ref,I-277,regular
55204694,oneway,yes,regular
55204694,ref,I 277;US 74,regular
55204694,sidewalk,none,regular
55204694,surface,concrete,regular
55204694,cfcc,A15,tiger
55204694,county,"Mecklenburg, NC",tiger
55204694,name_base,I-277,tiger
55204694,name_base_1,John Belk,tiger
55204694,name_base_2,United States Highway 74,tiger
55204694,name_direction_suffix_1,W,tiger
55204694,name_type_1,Fwy,tiger
55204694,reviewed,yes,tiger
55204695,bicycle,no,regular
55204695,bridge,yes,regular
55204695,foot,no,regular
55204695,hgv,designated,regular
55204695,highway,motorway,regular
55204695,horse,no,regular
55204695,lanes,3,regular
55204695,layer,1,regular
55204695,maxspeed,50 mph,regular
55204695,name,John Belk Freeway West,regular
55204695,nat_ref,I-277,regular
55204695,oneway,yes,regular
55204695,ref,I 277;US 74,regular
55204695,sidewalk,none,regular
55204695,cfcc,A15,tiger
55204695,county,"Mecklenburg, NC",tiger
55204695,name_base,I-277,tiger
55204695,name_base_1,John Belk,tiger
55204695,name_base_2,United States Highway 74,tiger
55204695,name_direction_suffix_1,W,tiger
55204695,name_type_1,Fwy,tiger
55204695,reviewed,no,tiger
55204696,bridge,yes,regular
55204696,highway,primary,regular
55204696,lanes,3,regular
55204696,layer,1,regular
55204696,name,South Boulevard,regular
55204696,oneway,yes,regular
55204696,cfcc,A21,tiger
55204696,county,"Mecklenburg, NC",tiger
55204696,name_base,South,tiger
55204696,name_base_1,United States Highway 521,tiger
55204696,name_type,Blvd,tiger
55204696,reviewed,no,tiger
55204696,zip_left,28273,tiger
55204696,zip_right,28273,tiger
55204697,highway,residential,regular
55204697,lanes,2,regular
55204697,name,Metropolitan Avenue,regular
55204697,surface,asphalt,regular
55208124,electrified,contact_line,regular
55208124,frequency,0,regular
55208124,gauge,1435,regular
55208124,name,LYNX Blue Line,regular
55208124,old_railway_operator,Southern,regular
55208124,railway,light_rail,regular
55208124,voltage,750,regular
55208126,bridge,yes,regular
55208126,electrified,contact_line,regular
55208126,frequency,0,regular
55208126,gauge,1435,regular
55208126,layer,1,regular
55208126,name,LYNX Blue Line,regular
55208126,old_railway_operator,Southern,regular
55208126,railway,light_rail,regular
55208126,voltage,750,regular
55208127,old_railway_operator,Southern,regular
55208127,railway,rail,regular
55208127,service,spur,regular
55208127,cfcc,B11,tiger
55208127,county,"Mecklenburg, NC",tiger
55208127,name_base,Norfolk Southern Railway,tiger
